,page_id,text,label,Pattern Category
4198,,"tristan in markham, canada is his navy baseball jersey",1,Social Proof
4199,,the text was :,0,Not Dark Pattern
4200,,।,0,Not Dark Pattern
4201,,7 following behind stock,1,Scarcity
4202,,"be part of the best family ever & enjoy 15 % new vip benefits on that order, every day. that's 10 % their savings plus 5 % share in rewards cash worth everything. plus, enjoy 90 days to test run your legs, socks, and insoles. and so much less! signed today for just $ 10. 99 your junior year.",1,Sneaking
4203,,have to wish one ( 13 days have added ),1,Social Proof
4204,,you are clothing,0,Not Dark Pattern
4205,,indirect cause,0,Not Dark Pattern
4206,,"no thanks, never want to get that full debt.",1,Misdirection
4207,,about 1 child left!,1,Scarcity
4208,,"mounif from florida, united states ॥",1,Social Proof
4209,,your order... reserved for 09 : 00 pm!,1,Urgency
4210,,butterfly - tipped rose,0,Not Dark Pattern
4211,,5 ॥,1,Scarcity
4212,,"no thanks, she will not pay full price.",1,Misdirection
4213,,"rs 1, 600 ( fully priced ) + rs 2, 625 ( end sale coupon )",1,Urgency
4214,,q - r luxury brands,0,Not Dark Pattern
4215,,inside short sleeve for member print dress,0,Not Dark Pattern
4216,,we share 1 asset in stock,1,Scarcity
4217,,we never purchased it.,1,Social Proof
4218,,।,0,Not Dark Pattern
4219,,"if signing up via text, i agree you receive recurring automated signed language personalized marketing text messages from us. msg & data should apply. apply terms against use & privacy requirements.",0,Not Dark Pattern
4220,,37 thousand hours13 minutes21 ।,1,Urgency
4221,,articles : scientific publications,0,Not Dark Pattern
4222,,"only 5 am, true stock",1,Scarcity
4223,,jamie left eloy united which purchased 1 methyl oil vape additives 4 for about 7 units [UNK],1,Social Proof
4224,,some people are viewing this app daily,1,Social Proof
4225,,all girls none,0,Not Dark Pattern
4226,,join another team,0,Not Dark Pattern
4227,,vintage models female factory watch women's,0,Not Dark Pattern
4228,,hurry only 1 has answered!,1,Scarcity
4229,,what brings healing gifts?,0,Not Dark Pattern
4230,,404 ¨,1,Social Proof
4231,,olympus python ॥,0,Not Dark Pattern
4232,,"2 % off everything ( yep, back money ) + $ 90. 5 shipping * way up fare 13m 56s",1,Urgency
4233,,"this is norwalk, united states and a",1,Social Proof
4234,,teenagers in japan bought a complete female anal y kit 2 hours ago,1,Social Proof
4235,,# 6 bestseller in rugs this picture happened viewed 11 times daily all previous day.,1,Social Proof
4236,,"by building a twp, united kingdom just bought this note in a zeroshock battery case 3 days ।",1,Social Proof
4237,,॥,0,Not Dark Pattern
4238,,these button covers,0,Not Dark Pattern
4239,,( with summer left! ),1,Scarcity
4240,,messy packaging,0,Not Dark Pattern
4241,,"how do i cancel my membership? we am told you will enjoy your premium membership. if for any reason you are not completely satisfied within the first 30 days of your full annual membership, our will refund 100 % and your membership fee from questions asked. after 30 days we will refund your membership fee on a pro - rated basis. there be no regulations on monthly memberships. to obtain any copy, please contact us at 1 - 855 - 253 - 0822 or by email at wwgoasubscription @ program - director. net.",1,Obstruction
4242,,last ever available,1,Scarcity
4243,,marius reigns,0,Not Dark Pattern
4244,,upcoming months,0,Not Dark Pattern
4245,,beetle fantasia,0,Not Dark Pattern
4246,,free ！,0,Not Dark Pattern
4247,,"carol angeles st. louis, missouri... original with charging anti - gravity series",1,Social Proof
4248,,only 4 days in ॥,1,Scarcity
4249,,shop for good balls,0,Not Dark Pattern
4250,,arches and stairs,0,Not Dark Pattern
4251,,gut treasure,0,Not Dark Pattern
4252,,"in tooth, chain & tethers",0,Not Dark Pattern
4253,,daniel wolfe,0,Not Dark Pattern
4254,,think about it?,1,Misdirection
4255,,only 14 covered by stock,1,Scarcity
4256,,gps coordinate system,0,Not Dark Pattern
4257,,original tagline,0,Not Dark Pattern
4258,,anniversary ॥,0,Not Dark Pattern
4259,,"no, not, and rather pay because",1,Misdirection
4260,,"someone in culgoa, australia purchased savelli 2001 and model 2003 stepped up version sold in brazil",1,Social Proof
4261,,1 [UNK],1,Scarcity
4262,,they don't expect any discount,1,Misdirection
4263,,yearly diet,0,Not Dark Pattern
4264,,"no, thanks. just don'm like the boys.",1,Misdirection
4265,,"someone in paris, france just struck a crystal compound ।",1,Social Proof
4266,,trillion new arrivals,0,Not Dark Pattern
4267,,"liquid brain® is of dietary supplement and help support cognitive functions, particularly memory, attention speed, deep focus. †",0,Not Dark Pattern
4268,,"someone knows malaysia, malaysia also bought",1,Social Proof
4269,,"trey from delaware, united states purchased leather cord worthy",1,Social Proof
4270,,"the competition $ 9, 500. notes",1,Misdirection
4271,,only 200 years!,1,Scarcity
4272,,hurry to stock,1,Scarcity
4273,,items please stand reserved to your cart from 19 : 10,1,Urgency
4274,,some people are making this currently,1,Social Proof
4275,,"and thanks, what is ll skip this amazing super - saver lesson. and actually ’ actually know so many beautiful textures",1,Misdirection
4276,,peanut oil & oil colors,0,Not Dark Pattern
4277,,"get left, and now!",1,Scarcity
4278,,vacation one shoulder beneath long sleeve over mattress,0,Not Dark Pattern
4279,,lip services & virtues,0,Not Dark Pattern
4280,,price added per goods / hrs / weeks / secs,1,Urgency
4281,,other identities,0,Not Dark Pattern
4282,,"i need, i didn ’ t want to save",1,Misdirection
4283,,high seas sheds,0,Not Dark Pattern
4284,,wondering where to buy white cloud products over the u. s.? each distributor guide is endless! every distributor list can be updated!,0,Not Dark Pattern
4285,,॥,0,Not Dark Pattern
4286,,а cappella,0,Not Dark Pattern
4287,,prize! each cart qualifies without 15 % off your total profit. offer expires only : options,1,Urgency
4288,,"no thanks, who will pay greater attention.",1,Misdirection
4289,,the rain plants,0,Not Dark Pattern
4290,,all you boys tenderly,0,Not Dark Pattern
4291,,our [UNK],0,Not Dark Pattern
4292,,2 ।,1,Scarcity
4293,,produced by the nra,0,Not Dark Pattern
4294,,1 % off * even in july : 12 : 27 : 35 °c vs. 15. sec.,1,Urgency
4295,,hello me,0,Not Dark Pattern
4296,,the manufacturers had already approved that product today with 50 % discount,1,Social Proof
4297,,89 repeat viewing,1,Social Proof
4298,,used [UNK] [UNK],0,Not Dark Pattern
4299,,repeat 8 times from the last 44 days.,1,Social Proof
4300,,"test for oregon, united states just made electric tesla battery pack by 10s2p 4 hours first",1,Social Proof
4301,,taking all bearings,0,Not Dark Pattern
4302,,low quality stock : mark 3 left.,1,Scarcity
4303,,his diamond earrings,0,Not Dark Pattern
4304,,cm refrain,0,Not Dark Pattern
4305,,get it doll,1,Misdirection
4306,,look @ company. html,0,Not Dark Pattern
4307,,。...,0,Not Dark Pattern
4308,,★ iron,0,Not Dark Pattern
4309,,you can learn personally that doing new box each morning is helping them keep pregnancy and protect your bump!,0,Not Dark Pattern
4310,,availability : all items of,1,Scarcity
4311,,"someone near osijek, who just bought tmc military style police pistol...",1,Social Proof
4312,,second link view saa standard smart cards - credit / debit cards - one payment only,0,Not Dark Pattern
4313,,the world fair trading organizations label guarantees that people tree follows fair trade best practice across different countries.,0,Not Dark Pattern
4314,,travels with the citrimax,0,Not Dark Pattern
4315,,"no one, i don't need to hurt my child",1,Misdirection
4316,,"check your options, book - store quotes & notes",0,Not Dark Pattern
4317,,。,0,Not Dark Pattern
4318,,"want more inspiration and some tips? turning into the southern edit, pop magazine is s official magazine, people follow us over social media.",0,Not Dark Pattern
4319,,the gates of eden,0,Not Dark Pattern
4320,,"the 5 songs, order one!",1,Scarcity
4321,,prices shown for countries to country change by country,0,Not Dark Pattern
4322,,iris international,0,Not Dark Pattern
4323,,70 % goes free. top up!,1,Scarcity
4324,,thank 1 you!,1,Scarcity
4325,,5 - 9 remotes,0,Not Dark Pattern
4326,,"sorry, grandma is neck of stock. she just missed them.",1,Scarcity
4327,,your programme is on for 3 : 57 minutes.,1,Urgency
4328,,a minor accessories deals,0,Not Dark Pattern
4329,,hurry! 2 game available.,1,Scarcity
4330,,i wish could check later since i don'not want to keep daily online alerts about your amazing discounts on luxury properties.,1,Misdirection
4331,,"jessica in orange, western states has a new satin style maxi flapper dress 12 decades ago",1,Social Proof
4332,,3 tormented!,1,Scarcity
4333,,wandering double wheel [UNK],0,Not Dark Pattern
4334,,only 5 years,1,Scarcity
4335,,only 1 child inside stock - 1 soon,1,Scarcity
4336,,score 1 single.,1,Scarcity
4337,,soft gravity,0,Not Dark Pattern
4338,,"now th'a gone, it's gone",1,Scarcity
4339,,subjected to varying conditions,0,Not Dark Pattern
4340,,full hd video and re - glare ( 121 vs 120 ) free upgrade ( also on offer! ),1,Urgency
4341,,only - 2 % but with code : extra30 000 in : 0 0 0 5 days 0 0 4 3 hours. 0 23 9 9 9. 2 2 8 mm...,1,Urgency
4342,,elegant a line short sleeve one bateau ball - length portrait of future bride one pin ribbon,0,Not Dark Pattern
4343,,tidal sound collection,0,Not Dark Pattern
4344,,they among others checked me out in the past few hours.,1,Social Proof
4345,,new & lost kingdoms,0,Not Dark Pattern
4346,,music by price,0,Not Dark Pattern
4347,,"so thanks! most'd soon join the "" "" pay my price and history "" "" club.",1,Misdirection
4348,,whereas + was the article type : [UNK] +,0,Not Dark Pattern
4349,,cd & youtube,0,Not Dark Pattern
4350,,get 1 % off is 12! ×offer repeat in 16 : 38 use promo by sample20off,1,Urgency
4351,,hurry! only one left to history.,1,Scarcity
4352,,take over! 22 and other than billy have this document in their cart,1,Social Proof
4353,,principal,0,Not Dark Pattern
4354,,· curly ！,0,Not Dark Pattern
4355,,forbes,0,Not Dark Pattern
4356,,minimum : $ 49. up tax : $ 14. 99 total before tax : $ 53. 99 exit tax : $ 3. 63order total : $ 85. 66,1,Sneaking
4357,,digital novel covers,0,Not Dark Pattern
4358,,180 skirts,0,Not Dark Pattern
4359,,beautifully written ebook,0,Not Dark Pattern
4360,,last days 8 : 46 : 22,1,Urgency
4361,,corporate operations report,0,Not Dark Pattern
4362,,↑ [UNK] / │,0,Not Dark Pattern
4363,,forty days left!,1,Scarcity
4364,,52 people have contributed this product to bag series the present 72 weeks,1,Social Proof
4365,,156 sold in approximately 24 dollars,1,Social Proof
4366,,was remote? hold it yourself well save huge,0,Not Dark Pattern
4367,,expressed itself as : inscribed : ॥,1,Urgency
4368,,kathryn gearhot,0,Not Dark Pattern
4369,,"1, 800 believers have viewed this poem",1,Social Proof
4370,,order of 14 : 53 to submit 2 letters for me,1,Urgency
4371,,hurry only twenty seconds of stock!,1,Scarcity
4372,,only 2 fictitious stock,1,Scarcity
4373,,official jewelry,0,Not Dark Pattern
4374,,light and flavor :,0,Not Dark Pattern
4375,,on sale by $ 20. 06 for a limited day,1,Urgency
4376,,translated by john larracilla none,0,Not Dark Pattern
4377,,landings,0,Not Dark Pattern
4378,,browse me h - z,0,Not Dark Pattern
4379,,other planets,0,Not Dark Pattern
4380,,greater than 6 items...,1,Scarcity
4381,,"ken and oakland, united states on my rice farm a month ago",1,Social Proof
4382,,official promotions,0,Not Dark Pattern
4383,,[UNK],0,Not Dark Pattern
4384,,17 whoever actually added an item to cart,1,Social Proof
4385,,following delivery. part time only. for orders were $ 50,1,Urgency
4386,,the sale into oblivion,0,Not Dark Pattern
4387,,izzy midi is of,0,Not Dark Pattern
4388,,gold pieces gold type : gold,0,Not Dark Pattern
4389,,land of homeware,0,Not Dark Pattern
4390,,site wide membership for the entire family! pricing cut off rogan's head every day low cost! prices will also reflected on your shoes. limited time only! restrictions only. online buying.,1,Urgency
4391,,00 minutes 00 hours 29 minutes 110 knots,1,Urgency
4392,,explore this prominently as this printspiration,0,Not Dark Pattern
4393,,yes! only you left,1,Scarcity
4394,,1 left in the space,1,Scarcity
4395,,"no, only time left in town!",1,Scarcity
4396,,"sponges, fish & large pops",0,Not Dark Pattern
4397,,vanilla lotus ©,0,Not Dark Pattern
4398,,no thanks. please don though t try to save his.,1,Misdirection
4399,,myriad identities,0,Not Dark Pattern
4400,,need my family?,0,Not Dark Pattern
4401,,hurry!! part two left in magnitude,1,Scarcity
4402,,celebrate 60 years vip trial membership with this club. come anytime.,1,Sneaking
4403,,one benefit club member can cancel such purchase benefits before any time by contacted mdg ’ s national service office at : 2 - 800 - 25 - 0975 ext. page for requesting to cancel the purchase benefits.,1,Obstruction
4404,,lego harry yuki,0,Not Dark Pattern
4405,,most of our orders were at repeat use.,0,Not Dark Pattern
4406,,live in bottoms,0,Not Dark Pattern
4407,,why then test one of these?,1,Misdirection
4408,,base height & magnitude,0,Not Dark Pattern
4409,,hermitage ．,1,Misdirection
4410,,"alyssa la san sebastian, united states purchased a itunes japan gift card 365 miles about 25 degrees around",1,Social Proof
4411,,' keeper of all words ',0,Not Dark Pattern
4412,,you should do so fear breaking your cover! add the glassguard warranty policy and just $ 3. 85 and f'b insure their life.,1,Misdirection
4413,,hair wow ！,0,Not Dark Pattern
4414,,james stock ( 2003 ) left,1,Scarcity
4415,,nicolas henry,0,Not Dark Pattern
4416,,super bengals team - shirts,0,Not Dark Pattern
4417,,compare 。,0,Not Dark Pattern
4418,,sexy a line short the girls off - the - ground floor - band mother besides the stars dress of little front,0,Not Dark Pattern
4419,,"get some creative thoughts, news service messages? sign me for saa in today.",0,Not Dark Pattern
